web-scraper-order,web-scraper-start-url,bag,bag-href,metin,tarih
"1549377987-233","http://www.hurriyet.com.tr/arama/#/?page=56&key=ibm&where=/&how=Article&platform=/&isDetail=false","Ali Koç, yaşananların enerji ve vakitlerini aldığını söyledi                                 SON dönemde grup şirketlerine kesilen vergi cezalarının enerjilerini ve vakitlerini aldığını ifade eden Koç Holding Yönetim Kurulu Üyesi Ali Koç, “Bizim gibi gruplar yatırım için özendirilmeli” diye konuştu.","http://www.hurriyet.com.tr/ekonomi/ali-koc-yasananlarin-enerji-ve-vakitlerini-aldigini-soyledi-26229547","SON dönemde grup şirketlerine kesilen vergi cezalarının enerjilerini ve vakitlerini aldığını ifade eden Koç Holding Yönetim Kurulu Üyesi Ali Koç, “Bizim gibi gruplar yatırım için özendirilmeli” diye konuştu.","16.04.2014 - 01:32"
"1549416089-648","http://www.hurriyet.com.tr/arama/#/?page=7&key=ibm&where=/&how=Article&platform=/&isDetail=false","Toyota, ABD'de en çok patent alan otomobil markası oldu                                 Toyota, sunduğu mobilite çözümleriyle de öne çıkarak üst üste dördüncü yıl ABD'de en çok patent alan otomobil markası oldu.","http://www.hurriyet.com.tr/teknoloji/toyota-abdde-en-cok-patent-alan-otomobil-markasi-oldu-40873951","Toyota, sunduğu mobilite çözümleriyle de öne çıkarak üst üste dördüncü yıl ABD'de en çok patent alan otomobil markası oldu.","21.06.2018 - 14:57"
"1549378232-275","http://www.hurriyet.com.tr/arama/#/?page=49&key=ibm&where=/&how=Article&platform=/&isDetail=false","ABD’nin kadın mühendislerini Demir kız kardeşler yönetecek                                 ABD’nin 60 yıllık Kadın Mühendisleri Derneği’ni (Society of Women Engineers), bir yıllığına iki Türk kız kardeş yönetecek.","http://www.hurriyet.com.tr/ekonomi/abd-nin-kadin-muhendislerini-demir-kiz-kardesler-yonetecek-15535628","ABD’nin 60 yıllık Kadın Mühendisleri Derneği’ni (Society of Women Engineers), bir yıllığına iki Türk kız kardeş yönetecek.","12.08.2010 - 00:00"
"1549419019-671","http://www.hurriyet.com.tr/arama/#/?page=4&key=ibm&where=/&how=Article&platform=/&isDetail=false","Bilkent’te dijitalleşen turizmi tartıştılar                                 İlk öğrencilerini 1988’de kabul eden Bilkent Üniversitesi Turizm ve Otel İşletmeciliği Bölümü, 30. kuruluş yıldönümünü 7. Bilkent Turizm Forumu ile kutladı.","http://www.hurriyet.com.tr/yerel-haberler/ankara/bilkentte-dijitallesen-turizmi-tartistilar-41099455","Bilkent’te dijitalleşen turizmi tartıştılar","null"
"1549405293-563","http://www.hurriyet.com.tr/arama/#/?page=17&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM Makine Öğrenimi’ni özel Bulut ortamına taşıyor                                 IBM, Private Cloud (Özel Bulut) ortamında ilk kognitif platform olan IBM Machine Learning (Makine Öğrenimi) çözümünü duyurdu.","http://www.hurriyet.com.tr/teknoloji/ibm-makine-ogrenimini-ozel-bulut-ortamina-tasiyor-40385873","IBM, Private Cloud (Özel Bulut) ortamında ilk kognitif platform olan IBM Machine Learning (Makine Öğrenimi) çözümünü duyurdu.","06.03.2017 - 11:29"
"1549419537-675","http://www.hurriyet.com.tr/arama/#/?page=3&key=ibm&where=/&how=Article&platform=/&isDetail=false","Teknoloji guruları VMworld 2018 Avrupa’da buluştu                                 Bilişim teknolojileri dünyasının merakla beklediği VMworld Avrupa 2018’de, geleceğin dijital çözümleri tanıtıldı.","http://www.hurriyet.com.tr/teknoloji/teknoloji-gurulari-vmworld-2018-avrupada-bulustu-41017977","Bilişim teknolojileri dünyasının merakla beklediği VMworld Avrupa 2018’de, geleceğin dijital çözümleri tanıtıldı.","13.11.2018 - 14:45"
"1549402675-540","http://www.hurriyet.com.tr/arama/#/?page=19&key=ibm&where=/&how=Article&platform=/&isDetail=false","Uluslararası Yerel Zincirler Buluşuyor 2017 Fuarı açıldı                                 Uluslararası Yerel Zincirler Buluşuyor 2017 Fuarı açıldı","http://www.hurriyet.com.tr/uluslararasi-yerel-zincirler-bulusuyor-2017-fua-40425305","Uluslararası Yerel Zincirler Buluşuyor 2017 Fuarı açıldı","null"
"1549377421-124","http://www.hurriyet.com.tr/arama/#/?page=71&key=ibm&where=/&how=Article&platform=/&isDetail=false","Her şeyi gizleyen laptop                                 Bir gizli ajanın laptop'u nasıl olmalı? IBM, prototip laptop'u ile bu sorunun cevabını arıyor.","http://www.hurriyet.com.tr/teknoloji/her-seyi-gizleyen-laptop-10172577","Bir gizli ajanın laptop'u nasıl olmalı? IBM, prototip laptop'u ile bu sorunun cevabını arıyor.","21.10.2008 - 11:29"
"1549377079-60","http://www.hurriyet.com.tr/arama/#/?page=79&key=ibm&where=/&how=Article&platform=/&isDetail=false","İşte Ergenekon İddianamesi'nde Gürcihan'la ilgili sayfalar                                 Ergenekon İddianamesi'nde örgüt üyesi olmakla suçlanan Halil Behiç Gürcihan'ın işlediği suçlar ve talep edilen cezalar şöyle anlatıldı:","http://www.hurriyet.com.tr/gundem/iste-ergenekon-iddianamesinde-gurcihanla-ilgili-sayfalar-10414725","Ergenekon İddianamesi'nde örgüt üyesi olmakla suçlanan Halil Behiç Gürcihan'ın işlediği suçlar ve talep edilen cezalar şöyle anlatıldı:","21.11.2008 - 13:40"
"1549378602-344","http://www.hurriyet.com.tr/arama/#/?page=41&key=ibm&where=/&how=Article&platform=/&isDetail=false","Lenovo ‘Jobs’ sürprizi yaptı                                 Daha önce ‘Jobs’ isimli filmde Apple’ın kurucusu Steve Jobs’un hayatını canlandıran aktör Ashton Kutcher bu sefer de Çinli bilgisayar devi Lenovo’nun tanıtımında yer aldı.","http://www.hurriyet.com.tr/teknoloji/lenovo-jobs-surprizi-yapti-25013804","Daha önce ‘Jobs’ isimli filmde Apple’ın kurucusu Steve Jobs’un hayatını canlandıran aktör Ashton Kutcher bu sefer de Çinli bilgisayar devi Lenovo’nun tanıtımında yer aldı.","31.10.2013 - 02:04"
"1549388105-420","http://www.hurriyet.com.tr/arama/#/?page=31&key=ibm&where=/&how=Article&platform=/&isDetail=false","Küresel siber saldırılar artıyor                                 Rus güvenlik şirketi Kaspersky Lab'in raporuna göre, bilgisayar korsanlarının 30 ülkede 100'den fazla bankanın sistemlerine sızıp 1 milyar dolardan fazla para çaldığının ortaya çıkarılması siber saldırıları gündeme getirdi.","http://www.hurriyet.com.tr/teknoloji/kuresel-siber-saldirilar-artiyor-28243493","Rus güvenlik şirketi Kaspersky Lab'in raporuna göre, bilgisayar korsanlarının 30 ülkede 100'den fazla bankanın sistemlerine sızıp 1 milyar dolardan fazla para çaldığının ortaya çıkarılması siber saldırıları gündeme getirdi.","20.02.2015 - 00:55"
"1549377877-210","http://www.hurriyet.com.tr/arama/#/?page=59&key=ibm&where=/&how=Article&platform=/&isDetail=false","'İnsan Kaynakları Zirvesi' başladı                                 “İnsan Kaynakları Zirvesi”, “Enerjiyi Yaratanlar: Hareket, Dönüşüm, Güç” teması ile bugün İstanbul Lütfi Kırdar Uluslararası Kongre ve Sergi Sarayı'nda başladı.","http://www.hurriyet.com.tr/ekonomi/insan-kaynaklari-zirvesi-basladi-22597843","“İnsan Kaynakları Zirvesi”, “Enerjiyi Yaratanlar: Hareket, Dönüşüm, Güç” teması ile bugün İstanbul Lütfi Kırdar Uluslararası Kongre ve Sergi Sarayı'nda başladı.","14.02.2013 - 14:21"
"1549378476-321","http://www.hurriyet.com.tr/arama/#/?page=44&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM Türk'te görev değişikliği                                 IBM Türk'ün Genel Müdürlüğüne Michel Charouk'un getirildiği bildirildi.","http://www.hurriyet.com.tr/ekonomi/ibm-turkte-gorev-degisikligi-12631829","IBM Türk'ün Genel Müdürlüğüne Michel Charouk'un getirildiği bildirildi.","06.10.2009 - 12:44"
"1549413267-626","http://www.hurriyet.com.tr/arama/#/?page=9&key=ibm&where=/&how=Article&platform=/&isDetail=false","Milli yapay zekâ geliyor                                 Bu yıl 9’uncu kez düzenlenen Teknoloji Zirvesi’nde konuşan Turkcell Genel Müdürü Kaan Terzioğlu, Türkçe konuşan yapay zekânın geleceğini belirterek, “Gelecek yıl Türkçe konuşan yerli ve milli yapay zekâ şovu yapacağız” dedi.","http://www.hurriyet.com.tr/ekonomi/milli-yapay-zeka-geliyor-40794914","Bu yıl 9’uncu kez düzenlenen Teknoloji Zirvesi’nde konuşan Turkcell Genel Müdürü Kaan Terzioğlu, Türkçe konuşan yapay zekânın geleceğini belirterek, “Gelecek yıl Türkçe konuşan yerli ve milli yapay zekâ şovu yapacağız” dedi.","05.04.2018 - 00:10"
"1549390482-438","http://www.hurriyet.com.tr/arama/#/?page=29&key=ibm&where=/&how=Article&platform=/&isDetail=false","Bilim adamlarından katil robot uyarısı                                 Aralarında ünlü İngiliz astrofizikçi Prof. Dr. Stephen Hawking, Apple'ın kurucusu Steve Wozniak ve SpaceX'in yöneticisi Elon Musk'ın da bulunduğu bine yakın bilim adamı yapay zekanın potansiyeline dikkat çeken bir mektup kaleme aldı ve dünyaya ""Büyük bir askeri gücün otonom silahları geliştirmeye başlaması, korkunç sonuçlara yol açabilir"" mesajı verildi.","http://www.hurriyet.com.tr/teknoloji/bilim-adamlarindan-katil-robot-uyarisi-29665964","Aralarında ünlü İngiliz astrofizikçi Prof. Dr. Stephen Hawking, Apple'ın kurucusu Steve Wozniak ve SpaceX'in yöneticisi Elon Musk'ın da bulunduğu bine yakın bilim adamı yapay zekanın potansiyeline dikkat çeken bir mektup kaleme aldı ve dünyaya ""Büyük bir askeri gücün otonom silahları geliştirmeye başlaması, korkunç sonuçlara yol açabilir"" mesajı verildi.","29.07.2015 - 17:07"
"1549377631-163","http://www.hurriyet.com.tr/arama/#/?page=65&key=ibm&where=/&how=Article&platform=/&isDetail=false","Üniversiteye yeni laboratuvar                                 Üniversitede açılan ‘Şehir Mühendisliği İleri Araştırma Laboratuvarı’nda “üniversite-endüstri-şehir yönetimi” üçgeninde disiplinli çalışmalar ve lisansüstü düzeyde araştırma projeleri yapılacak.","http://www.hurriyet.com.tr/ik-yeni-ekonomi/universiteye-yeni-laboratuvar-26608802","Üniversitede açılan ‘Şehir Mühendisliği İleri Araştırma Laboratuvarı’nda “üniversite-endüstri-şehir yönetimi” üçgeninde disiplinli çalışmalar ve lisansüstü düzeyde araştırma projeleri yapılacak.","13.06.2014 - 18:00"
"1549378118-255","http://www.hurriyet.com.tr/arama/#/?page=54&key=ibm&where=/&how=Article&platform=/&isDetail=false","Türkiye'nin artık İsrail'e ihtiyacı kalmadı                                 İşte dünyanın önde gelen basın organlarının politika ve ekonomi alanında bugünkü manşetleri ve öne çıkardıkları haberler:","http://www.hurriyet.com.tr/gundem/turkiyenin-artik-israile-ihtiyaci-kalmadi-13530895","İşte dünyanın önde gelen basın organlarının politika ve ekonomi alanında bugünkü manşetleri ve öne çıkardıkları haberler:","20.01.2010 - 13:36"
"1549378108-253","http://www.hurriyet.com.tr/arama/#/?page=54&key=ibm&where=/&how=Article&platform=/&isDetail=false","Yapay zeka gerçek oluyor                                 İSVİÇRE'deki Lozan Enstitüsü'nde görevli Prof. Henry Markram başkanlığındaki ekip, 2018 yılına kadar, bilince sahip bir suni beyin üretileceğini iddia etti.","http://www.hurriyet.com.tr/gundem/yapay-zeka-gercek-oluyor-13609452","İSVİÇRE'deki Lozan Enstitüsü'nde görevli Prof. Henry Markram başkanlığındaki ekip, 2018 yılına kadar, bilince sahip bir suni beyin üretileceğini iddia etti.","28.01.2010 - 09:21"
"1549379523-358","http://www.hurriyet.com.tr/arama/#/?page=39&key=ibm&where=/&how=Article&platform=/&isDetail=false","Xerox ve IBM'den işbirliği                                 Xerox ve IBM, dijital arşivleme konusunda işbirliğine gitti.","http://www.hurriyet.com.tr/ekonomi/xerox-ve-ibmden-isbirligi-10394181","Xerox ve IBM, dijital arşivleme konusunda işbirliğine gitti.","19.11.2008 - 11:57"
"1549395972-482","http://www.hurriyet.com.tr/arama/#/?page=25&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM Türk’ün yeni Genel Müdürü Defne Tozan oldu                                 IBM, Defne Tozan’ın IBM Türk Ülke Genel Müdürü olarak atandığını duyurdu.","http://www.hurriyet.com.tr/teknoloji/ibm-turkun-yeni-genel-muduru-defne-tozan-oldu-40095169","IBM, Defne Tozan’ın IBM Türk Ülke Genel Müdürü olarak atandığını duyurdu.","27.04.2016 - 07:39"
"1549411978-616","http://www.hurriyet.com.tr/arama/#/?page=10&key=ibm&where=/&how=Article&platform=/&isDetail=false","Yapay zeka insanları okumada da geçti!                                 Microsoft ve Alibaba'nın geliştirdiği yapay zeka teknolojileri, bir üniversitede düzenlenen okuma testinde  aldığı puanla, insanların elde ettiği puanı geçmeyi başardı.","http://www.hurriyet.com.tr/teknoloji/yapay-zeka-insanlari-okumada-da-gecti-40712589","Microsoft ve Alibaba'nın geliştirdiği yapay zeka teknolojileri, bir üniversitede düzenlenen okuma testinde  aldığı puanla, insanların elde ettiği puanı geçmeyi başardı.","17.01.2018 - 11:57"
"1549417973-663","http://www.hurriyet.com.tr/arama/#/?page=6&key=ibm&where=/&how=Article&platform=/&isDetail=false","Yapay zeka avcıları                                 Teknoloji geliştiren startupları hedefleyen dev şirketler, artık önemli bir yatırım bütçesini yapay zekâya ayırmaya başladı. Yazılım, finansal servisler, üretim, otomotiv, endüstriyel otomasyon, sağlık, iletişim, perakende, çip ve internet olmak üzere birçok farklı kategorilerde yer alan şirketler, yapay zekâ için adeta kendi aralarında yarışıyor.","http://www.hurriyet.com.tr/ik-yeni-ekonomi/yapay-zeka-avcilari-40936485","Teknoloji geliştiren startupları hedefleyen dev şirketler, artık önemli bir yatırım bütçesini yapay zekâya ayırmaya başladı. Yazılım, finansal servisler, üretim, otomotiv, endüstriyel otomasyon, sağlık, iletişim, perakende, çip ve internet olmak üzere birçok farklı kategorilerde yer alan şirketler, yapay zekâ için adeta kendi aralarında yarışıyor.","26.08.2018 - 00:00"
"1549378063-243","http://www.hurriyet.com.tr/arama/#/?page=55&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM sayesinde atom ve moleküller kullanıma açılacak                                 Dünyanın en büyük bilgisayar üreticilerinden IBM'de çalışan bilim insanlarının yürüttüğü araştırmada bireysel moleküler bağlar keşfedildi.","http://www.hurriyet.com.tr/teknoloji/ibm-sayesinde-atom-ve-molekuller-kullanima-acilacak-21487705","Dünyanın en büyük bilgisayar üreticilerinden IBM'de çalışan bilim insanlarının yürüttüğü araştırmada bireysel moleküler bağlar keşfedildi.","17.09.2012 - 14:08"
"1549406053-569","http://www.hurriyet.com.tr/arama/#/?page=16&key=ibm&where=/&how=Article&platform=/&isDetail=false","Hibrit bulutlar OpenStack ile hızlanıyor                                 Müşteriler, IBM Özel Bulut sayesinde kurum içindeki iş yüklerini hızla ve kolayca Red Hat OpenStack Platformuna ve Red Hat Ceph Storage'a taşıyabilecek.","http://www.hurriyet.com.tr/teknoloji/hibrit-bulutlar-openstack-ile-hizlaniyor-40416459","Müşteriler, IBM Özel Bulut sayesinde kurum içindeki iş yüklerini hızla ve kolayca Red Hat OpenStack Platformuna ve Red Hat Ceph Storage'a taşıyabilecek.","04.04.2017 - 10:41"
"1549378356-298","http://www.hurriyet.com.tr/arama/#/?page=46&key=ibm&where=/&how=Article&platform=/&isDetail=false","Sabancı Holding net income rises 23 pct                                 ISTANBUL - Sabancı Holding said full-year net income in 2008 rose 23 percent to 1.19 billion Turkish Liras ($750 million), in a written statement Friday.","http://www.hurriyet.com.tr/gundem/sabanci-holding-net-income-rises-23-pct-11369216","ISTANBUL - Sabancı Holding said full-year net income in 2008 rose 23 percent to 1.19 billion Turkish Liras ($750 million), in a written statement Friday.","06.04.2009 - 00:00"
"1549377966-229","http://www.hurriyet.com.tr/arama/#/?page=57&key=ibm&where=/&how=Article&platform=/&isDetail=false","Cep telefonu devi artık Çinlilerin                                 2011 yılında Motorola’yı yaklaşık 12.5 milyar dolara satın alan Google bu kez 2 yıl sonra şirketi Çin merkezli teknoloji devi Lenovo’ya 2.91 milyar dolara sattı.","http://www.hurriyet.com.tr/teknoloji/cep-telefonu-devi-artik-cinlilerin-25696461","2011 yılında Motorola’yı yaklaşık 12.5 milyar dolara satın alan Google bu kez 2 yıl sonra şirketi Çin merkezli teknoloji devi Lenovo’ya 2.91 milyar dolara sattı.","30.01.2014 - 07:11"
"1549404937-560","http://www.hurriyet.com.tr/arama/#/?page=17&key=ibm&where=/&how=Article&platform=/&isDetail=false","Eniac nedir, ne işe yarar?                                 Bugün düzenlenen LYS sınavında öğrencilere sorulan Eniac sorusunun ardından, öğrenciler Eniac nedir'in cevabını aradılar. Peki Eniac nedir, ne işe yarar? İşte merak edilen sorunun cevabı","http://www.hurriyet.com.tr/gundem/eniac-nedir-ne-ise-yarar-40485962","Bugün düzenlenen LYS sınavında öğrencilere sorulan Eniac sorusunun ardından, öğrenciler Eniac nedir'in cevabını aradılar. Peki Eniac nedir, ne işe yarar? İşte merak edilen sorunun cevabı","10.06.2017 - 15:00"
